Player_Name,TeamName_bat,Matches_bat,TotalRuns,Balls,Dotballs,StrikeRate_bat,Fours,Sixes,Outs,NotOuts,BattingAverage,FiftyPlusRuns,Centuries,HighestScore,Year,TeamName_bowl,Matches_bowl,TotalRunsConceded,DotBallsBowled,ScoringBallsBowled,BowlingAverage,StrikeRate_bowl,BoundaryPercentage,BoundaryFrequency,EconomyRate,OversBowled,Wides,NoBalls,Wickets,Maidens,FourWickets,FiveWickets,Hattricks,Team Name,Price,Price_Cr
Ruturaj Gaikwad,Chennai Super Kings,16.0,590.0,400.0,134.0,147.5,46.0,30.0,14.0,1.0,42.14,4.0,0.0,92,2023,,,,,,,,,,,,,,,,,,,Chennai Super Kings,6 crore,6.0
Ruturaj Gaikwad,Chennai Super Kings,14.0,583.0,413.0,128.0,141.16,58.0,18.0,11.0,3.0,53.00,4.0,1.0,108*,2024,,,,,,,,,,,,,,,,,,,Chennai Super Kings,6 crore,6.0
Ruturaj Gaikwad,Chennai Super Kings,5.0,122.0,81.0,30.0,150.61,14.0,4.0,5.0,0.0,24.40,2.0,0.0,63,2025,,,,,,,,,,,,,,,,,,,Chennai Super Kings,18 crore,18.0
Sachin Baby,Royal Challengers Bangalore,1.0,7.0,17.0,,41.17,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7,2021,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,"20,00,000",0.2
Sai Kishore,Gujarat Titans,5.0,13.0,6.0,3.0,216.66,0.0,2.0,1.0,1.0,13.00,0.0,0.0,13,2024,Gujarat Titans,5.0,137.0,30.0,63.0,19.57,12.85,58.39,6.0,9.13,15.0,3.0,0.0,7.0,0.0,1.0,0.0,,Gujarat Titans,3 crore,3.0
Sai Kishore,Gujarat Titans,15.0,5.0,10.0,5.0,50.0,0.0,0.0,3.0,0.0,1.67,0.0,0.0,3,2025,Gujarat Titans,15.0,393.0,77.0,185.0,20.68,13.42,60.55,5.42,9.24,42.3,7.0,0.0,19.0,0.0,0.0,0.0,,Gujarat Titans,2 crore,2.0
Sai Sudharsan,Gujarat Titans,5.0,145.0,114.0,35.0,127.19,14.0,3.0,4.0,1.0,36.25,1.0,0.0,65*,2022,,,,,,,,,,,,,,,,,,,Gujarat Titans,0.2 crore,0.2
Sai Sudharsan,Gujarat Titans,8.0,362.0,256.0,76.0,141.4,33.0,12.0,7.0,1.0,51.71,3.0,0.0,96,2023,,,,,,,,,,,,,,,,,,,Gujarat Titans,2.6 crore,2.6
Sai Sudharsan,Gujarat Titans,12.0,527.0,373.0,106.0,141.28,48.0,16.0,11.0,1.0,47.91,2.0,1.0,103,2024,,,,,,,,,,,,,,,,,,,Gujarat Titans,2.6 crore,2.6
Sai Sudharsan,Gujarat Titans,15.0,759.0,486.0,133.0,156.17,88.0,21.0,14.0,1.0,54.21,6.0,1.0,108*,2025,,,,,,,,,,,,,,,,,,,Gujarat Titans,8.5 crore,8.5
Sam Billings,Kolkata Knight Riders,8.0,169.0,138.0,56.0,122.46,9.0,10.0,7.0,1.0,24.14,0.0,0.0,36,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,2.0,2.0
Sam Curran,Punjab Kings,9.0,95.0,55.0,,172.72,13.0,3.0,4.0,4.0,23.75,1.0,0.0,55*,2019,Punjab Kings,9.0,323.0,60.0,,32.3,19.8,,,9.78,33.0,,,10.0,0.0,1.0,0.0,1.0,Punjab Kings,7.2 crore,7.2
Sam Curran,Chennai Super Kings,14.0,186.0,141.0,,131.91,12.0,12.0,8.0,3.0,23.25,1.0,0.0,52,2020,Chennai Super Kings,14.0,344.0,91.0,,26.46,19.38,,,8.19,42.0,,,13.0,0.0,0.0,0.0,0.0,Chennai Super Kings,5.5 crore,5.5
Sam Curran,Chennai Super Kings,9.0,56.0,29.0,,193.1,5.0,3.0,3.0,1.0,18.66,0.0,0.0,34,2021,Chennai Super Kings,9.0,328.0,76.0,,36.44,22.0,,,9.93,33.0,,,9.0,0.0,0.0,0.0,0.0,Chennai Super Kings,5.5 crore,5.5
Sam Curran,Punjab Kings,14.0,276.0,203.0,69.0,135.96,20.0,13.0,10.0,3.0,27.60,1.0,0.0,55,2023,Punjab Kings,14.0,489.0,85.0,214.0,48.9,28.7,66.66,4.04,10.22,47.5,11.0,1.0,10.0,0.0,0.0,0.0,,Punjab Kings,18.5 crore,18.5
Sam Curran,Punjab Kings,13.0,270.0,219.0,70.0,123.28,24.0,6.0,10.0,2.0,27.00,2.0,0.0,63*,2024,Punjab Kings,13.0,416.0,84.0,170.0,26.0,15.37,71.15,3.84,10.14,41.0,7.0,1.0,16.0,0.0,0.0,0.0,,Punjab Kings,18.5 crore,18.5
Sam Curran,Chennai Super Kings,5.0,114.0,84.0,28.0,135.71,11.0,4.0,5.0,0.0,22.80,1.0,0.0,88,2025,Chennai Super Kings,5.0,133.0,18.0,56.0,133.0,72.0,69.17,3.78,11.08,12.0,2.0,0.0,1.0,0.0,0.0,0.0,,Chennai Super Kings,2.4 crore,2.4
Sameer Rizvi,Delhi Capitals,5.0,121.0,79.0,27.0,153.16,11.0,7.0,3.0,1.0,40.33,1.0,0.0,58*,2025,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.95 crore,0.95
Sandeep Sharma,,,,,,,,,,,,,,,2022,Punjab Kings,5.0,153.0,60.0,66.0,76.5,60.0,70.58,5.0,7.65,20.0,6.0,0.0,2.0,0.0,0.0,0.0,,Punjab Kings,0.5,0.5
Sanvir Singh,Sunrisers Hyderabad,2.0,11.0,9.0,6.0,122.22,1.0,1.0,1.0,1.0,11.00,0.0,0.0,7,2023,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,0.2 crore,0.2
Sanvir Singh,Sunrisers Hyderabad,4.0,14.0,12.0,2.0,116.66,1.0,0.0,1.0,2.0,14.00,0.0,0.0,8*,2024,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,2 crore,2.0
Sarfaraz Khan,Delhi Capitals,6.0,91.0,67.0,20.0,135.82,9.0,2.0,3.0,2.0,30.33,0.0,0.0,36*,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2,0.2
Saurav Chauhan,Royal Challengers Bengaluru,3.0,18.0,15.0,6.0,120.0,1.0,1.0,3.0,0.0,6.00,0.0,0.0,9,2024,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,2 crore,2.0
Sean Abbott,Sunrisers Hyderabad,1.0,7.0,5.0,3.0,140.0,0.0,1.0,1.0,0.0,7.00,0.0,0.0,7,2022,Sunrisers Hyderabad,1.0,47.0,7.0,20.0,47.0,24.0,68.08,3.42,11.75,4.0,3.0,0.0,1.0,0.0,0.0,0.0,,Sunrisers Hyderabad,2.4,2.4
Shahbaz Ahmed,Royal Challengers Bangalore,11.0,59.0,53.0,,111.32,4.0,2.0,7.0,0.0,8.42,0.0,0.0,14,2021,Royal Challengers Bangalore,11.0,92.0,21.0,,13.14,12.0,,,6.57,14.0,,,7.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,2.4 crore,2.4
Shahbaz Ahmed,Royal Challengers Bangalore,16.0,219.0,181.0,68.0,120.99,14.0,9.0,8.0,3.0,27.38,0.0,0.0,45,2022,Royal Challengers Bangalore,16.0,336.0,58.0,162.0,84.0,52.5,61.3,5.0,9.6,35.0,9.0,1.0,4.0,0.0,0.0,0.0,,Royal Challengers Bangalore,2.4 crore,2.4
Shahbaz Ahmed,Royal Challengers Bangalore,10.0,42.0,39.0,14.0,107.69,3.0,1.0,4.0,2.0,10.50,0.0,0.0,20*,2023,Royal Challengers Bangalore,10.0,95.0,9.0,33.0,95.0,42.0,75.78,3.0,13.57,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,Royal Challengers Bangalore,2.4 crore,2.4
Shahbaz Ahmed,Sunrisers Hyderabad,16.0,215.0,166.0,52.0,129.51,7.0,13.0,9.0,3.0,23.89,1.0,0.0,59*,2024,Sunrisers Hyderabad,16.0,270.0,52.0,114.0,38.57,23.57,68.14,4.34,9.81,27.3,0.0,1.0,7.0,0.0,0.0,0.0,,Sunrisers Hyderabad,1.0 crore,1.0
Shahrukh Khan,Punjab Kings,11.0,153.0,114.0,,134.21,9.0,10.0,7.0,3.0,21.85,0.0,0.0,47,2021,,,,,,,,,,,,,,,,,,,Punjab Kings,5.25 crore,5.25
Shahrukh Khan,Punjab Kings,11.0,153.0,114.0,,134.21,9.0,10.0,7.0,3.0,21.85,0.0,0.0,47,2021,,,,,,,,,,,,,,,,,,,Punjab Kings,"5,25,00,000",5.25
Shahrukh Khan,Punjab Kings,8.0,117.0,108.0,52.0,108.33,4.0,9.0,7.0,1.0,16.71,0.0,0.0,26,2022,,,,,,,,,,,,,,,,,,,Punjab Kings,9 crore,9.0
Shahrukh Khan,Punjab Kings,8.0,117.0,108.0,52.0,108.33,4.0,9.0,7.0,1.0,16.71,0.0,0.0,26,2022,,,,,,,,,,,,,,,,,,,Punjab Kings,9.0,9.0
Shahrukh Khan,Punjab Kings,14.0,156.0,94.0,30.0,165.95,13.0,9.0,7.0,6.0,22.29,0.0,0.0,41*,2023,,,,,,,,,,,,,,,,,,,Punjab Kings,9 crore,9.0
Shahrukh Khan,Gujarat Titans,7.0,127.0,75.0,23.0,169.33,9.0,9.0,7.0,0.0,18.14,1.0,0.0,58,2024,,,,,,,,,,,,,,,,,,,Gujarat Titans,7.4 crore,7.4
Shahrukh Khan,Gujarat Titans,15.0,179.0,100.0,26.0,179.0,11.0,13.0,6.0,5.0,29.83,1.0,0.0,57,2025,Gujarat Titans,15.0,13.0,1.0,5.0,13.0,6.0,76.92,3.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,Gujarat Titans,4 crore,4.0
Shai Hope,Delhi Capitals,9.0,183.0,122.0,45.0,150.0,12.0,12.0,8.0,1.0,22.88,0.0,0.0,41,2024,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.75 crore,0.75
Shaik Rasheed,Chennai Super Kings,5.0,71.0,63.0,34.0,112.69,9.0,2.0,5.0,0.0,14.20,0.0,0.0,27,2025,,,,,,,,,,,,,,,,,,,Chennai Super Kings,0.3 crore,0.3
Shakib Al Hasan,Kolkata Knight Riders,8.0,47.0,48.0,,97.91,3.0,1.0,5.0,1.0,9.4,0.0,0.0,26,2021,Kolkata Knight Riders,8.0,187.0,50.0,,46.75,39.0,,,7.19,26.0,,,4.0,0.0,0.0,0.0,0.0,Kolkata Knight Riders,"3,20,00,000",3.2
Shams Mulani,Mumbai Indians,2.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,-,0.0,0.0,1*,2024,,,,,,,,,,,,,,,,,,,Mumbai Indians,1.5 crore,1.5
Shardul Thakur,Delhi Capitals,14.0,120.0,87.0,30.0,137.93,7.0,7.0,8.0,2.0,15.00,0.0,0.0,29*,2022,Delhi Capitals,14.0,473.0,109.0,206.0,31.53,19.33,66.38,4.32,9.78,48.2,24.0,1.0,15.0,1.0,1.0,0.0,,Delhi Capitals,10.75,10.75
Shashank Singh,Sunrisers Hyderabad,10.0,69.0,47.0,18.0,146.8,5.0,4.0,4.0,1.0,17.25,0.0,0.0,25*,2022,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,0.2,0.2
Sheldon Jackson,Kolkata Knight Riders,5.0,23.0,26.0,10.0,88.46,0.0,1.0,4.0,1.0,5.75,0.0,0.0,8,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,0.6,0.6
Sherfane Rutherford,Royal Challengers Bangalore,3.0,33.0,50.0,26.0,66.0,1.0,1.0,2.0,0.0,16.50,0.0,0.0,28,2022,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,1.0,1.0
Shikhar Dhawan,Punjab Kings,14.0,460.0,375.0,141.0,122.66,47.0,12.0,12.0,2.0,38.33,3.0,0.0,88*,2022,,,,,,,,,,,,,,,,,,,Punjab Kings,8.25,8.25
Shimron Hetmyer,Rajasthan Royals,15.0,314.0,204.0,73.0,153.92,21.0,21.0,7.0,8.0,44.86,1.0,0.0,59*,2022,,,,,,,,,,,,,,,,,,,Rajasthan Royals,8.5,8.5
Shivam Dube,Rajasthan Royals,9.0,230.0,193.0,,119.17,18.0,10.0,8.0,1.0,28.75,1.0,0.0,64*,2021,,,,,,,,,,,,,,,,,,,Rajasthan Royals,"4,40,00,000",4.4
Shivam Dube,Chennai Super Kings,11.0,289.0,185.0,59.0,156.21,22.0,16.0,10.0,1.0,28.90,2.0,0.0,95*,2022,,,,,,,,,,,,,,,,,,,Chennai Super Kings,4.0,4.0
Shivam Mavi,Kolkata Knight Riders,6.0,3.0,7.0,4.0,42.85,0.0,0.0,2.0,1.0,1.50,0.0,0.0,2,2022,Kolkata Knight Riders,6.0,227.0,49.0,93.0,45.4,26.4,66.07,4.25,10.31,22.0,8.0,2.0,5.0,0.0,0.0,0.0,,Kolkata Knight Riders,7.25,7.25
Shivam Singh,Punjab Kings,1.0,2.0,3.0,1.0,66.66,0.0,0.0,0.0,1.0,-,0.0,0.0,2*,2024,,,,,,,,,,,,,,,,,,,Punjab Kings,0.2 crore,0.2
Shreyas Gopal,Sunrisers Hyderabad,1.0,9.0,7.0,4.0,128.57,2.0,0.0,0.0,1.0,-,0.0,0.0,9*,2022,Sunrisers Hyderabad,1.0,34.0,7.0,11.0,34.0,18.0,82.35,3.6,11.33,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,Sunrisers Hyderabad,0.75,0.75
Shreyas Iyer,Kolkata Knight Riders,14.0,401.0,298.0,103.0,134.56,41.0,11.0,13.0,1.0,30.85,3.0,0.0,85,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,12.25,12.25
Shubham Dubey,Rajasthan Royals,4.0,33.0,19.0,5.0,173.68,3.0,2.0,2.0,1.0,16.50,0.0,0.0,25,2024,,,,,,,,,,,,,,,,,,,Rajasthan Royals,0.2 crore,0.2
Sikandar Raza,Punjab Kings,7.0,139.0,98.0,36.0,141.83,10.0,6.0,5.0,2.0,27.80,1.0,0.0,57,2023,Punjab Kings,7.0,119.0,20.0,55.0,39.66,24.0,63.86,4.23,9.91,12.0,3.0,1.0,3.0,0.0,0.0,0.0,,Punjab Kings,0.5 crore,0.5
Sikandar Raza,Punjab Kings,2.0,43.0,38.0,16.0,113.15,2.0,2.0,2.0,0.0,21.50,0.0,0.0,28,2024,,,,,,,,,,,,,,,,,,,Punjab Kings,1.5 crore,1.5
Simarjeet Singh,Chennai Super Kings,6.0,7.0,8.0,3.0,87.5,0.0,0.0,1.0,2.0,7.00,0.0,0.0,3*,2022,Chennai Super Kings,6.0,138.0,57.0,56.0,34.5,27.0,72.46,4.69,7.66,18.0,4.0,1.0,4.0,0.0,0.0,0.0,,Chennai Super Kings,0.2,0.2
Simarjeet Singh,,,,,,,,,,,,,,,2024,Chennai Super Kings,4.0,121.0,28.0,52.0,24.2,14.4,66.11,4.5,10.08,12.0,8.0,0.0,5.0,0.0,0.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Simarjeet Singh,Sunrisers Hyderabad,4.0,3.0,7.0,4.0,42.85,0.0,0.0,2.0,1.0,1.50,0.0,0.0,3*,2025,Sunrisers Hyderabad,4.0,141.0,22.0,41.0,70.5,30.0,89.36,2.4,14.1,10.0,2.0,1.0,2.0,0.0,0.0,0.0,,Sunrisers Hyderabad,1.5 crore,1.5
Spencer Johnson,Gujarat Titans,5.0,6.0,7.0,4.0,85.71,1.0,0.0,0.0,3.0,-,0.0,0.0,5*,2024,Gujarat Titans,5.0,151.0,35.0,64.0,37.75,24.0,72.84,4.0,9.43,16.0,3.0,0.0,4.0,0.0,0.0,0.0,,Gujarat Titans,10 crore,10.0
Spencer Johnson,Kolkata Knight Riders,4.0,2.0,4.0,2.0,50.0,0.0,0.0,0.0,2.0,-,0.0,0.0,1*,2025,Kolkata Knight Riders,4.0,133.0,26.0,47.0,133.0,68.0,78.19,3.09,11.73,11.2,5.0,0.0,1.0,0.0,0.0,0.0,,Kolkata Knight Riders,2.8 crore,2.8
Stuart Binny,Rajasthan Royals,7.0,44.0,39.0,,112.82,2.0,2.0,5.0,0.0,8.8,0.0,0.0,22,2018,,,,,,,,,,,,,,,,,,,Rajasthan Royals,0.5 crore,0.5
Stuart Binny,Rajasthan Royals,8.0,70.0,40.0,,175.0,5.0,4.0,3.0,2.0,23.33,0.0,0.0,33*,2019,Rajasthan Royals,8.0,44.0,13.0,,44.0,42.0,,,6.28,7.0,,,1.0,0.0,0.0,0.0,0.0,Rajasthan Royals,0.5 crore,0.5
Sumit Kumar,Delhi Capitals,4.0,18.0,24.0,17.0,75.0,2.0,1.0,2.0,1.0,9.00,0.0,0.0,9*,2024,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2 crore,0.2
Suresh Raina,Chennai Super Kings,15.0,445.0,336.0,,132.44,46.0,12.0,12.0,3.0,37.08,4.0,0.0,75*,2018,,,,,,,,,,,,,,,,,,,Chennai Super Kings,11 crore,11.0
Suresh Raina,Chennai Super Kings,17.0,383.0,314.0,,121.97,45.0,9.0,16.0,1.0,23.93,3.0,0.0,59,2019,,,,,,,,,,,,,,,,,,,Chennai Super Kings,11.0 crore,11.0
Suresh Raina,Chennai Super Kings,12.0,160.0,128.0,,125.0,13.0,9.0,9.0,2.0,17.77,1.0,0.0,54,2021,,,,,,,,,,,,,,,,,,,Chennai Super Kings,2 crore,2.0
Suyash Sharma,,,,,,,,,,,,,,,2023,Kolkata Knight Riders,11.0,321.0,83.0,156.0,32.1,23.4,62.3,5.57,8.23,39.0,4.0,1.0,10.0,0.0,0.0,0.0,,Kolkata Knight Riders,0.2 crore,0.2
Suyash Sharma,,,,,,,,,,,,,,,2025,Royal Challengers Bengaluru,13.0,423.0,98.0,195.0,52.87,36.0,64.3,4.96,8.81,48.0,5.0,0.0,8.0,0.0,0.0,0.0,,Royal Challengers Bangalore,2.6 crore,2.6
Tilak Varma,Mumbai Indians,14.0,397.0,303.0,94.0,131.02,29.0,16.0,11.0,3.0,36.09,2.0,0.0,61,2022,,,,,,,,,,,,,,,,,,,Mumbai Indians,1.7 crore,1.7
Tilak Varma,Mumbai Indians,11.0,343.0,209.0,72.0,164.11,26.0,23.0,8.0,3.0,42.88,1.0,0.0,84*,2023,,,,,,,,,,,,,,,,,,,Mumbai Indians,1.70 crore,1.7
Tilak Varma,Mumbai Indians,13.0,416.0,278.0,83.0,149.64,35.0,19.0,10.0,3.0,41.60,3.0,0.0,65,2024,,,,,,,,,,,,,,,,,,,Mumbai Indians,1.7 crore,1.7
Tim David,Mumbai Indians,8.0,186.0,86.0,22.0,216.27,12.0,16.0,5.0,3.0,37.20,0.0,0.0,46,2022,,,,,,,,,,,,,,,,,,,Mumbai Indians,8.25 crore,8.25
Tim David,Mumbai Indians,8.0,186.0,86.0,22.0,216.27,12.0,16.0,5.0,3.0,37.20,0.0,0.0,46,2022,,,,,,,,,,,,,,,,,,,Mumbai Indians,8.25,8.25
Tim David,Mumbai Indians,16.0,231.0,146.0,39.0,158.21,12.0,15.0,9.0,6.0,25.67,0.0,0.0,45*,2023,,,,,,,,,,,,,,,,,,,Mumbai Indians,8.25 crore,8.25
Tim David,Mumbai Indians,13.0,241.0,152.0,47.0,158.55,14.0,15.0,8.0,3.0,30.13,0.0,0.0,45*,2024,,,,,,,,,,,,,,,,,,,Mumbai Indians,8.25 crore,8.25
Tim David,Royal Challengers Bengaluru,12.0,187.0,101.0,38.0,185.14,16.0,14.0,3.0,6.0,62.33,1.0,0.0,50*,2025,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,3 crore,3.0
Tim Seifert,Delhi Capitals,2.0,24.0,19.0,10.0,126.31,4.0,0.0,2.0,0.0,12.00,0.0,0.0,21,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.5 crore,0.5
Tim Seifert,Delhi Capitals,2.0,24.0,19.0,10.0,126.31,4.0,0.0,2.0,0.0,12.00,0.0,0.0,21,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.5,0.5
Tim Southee,Kolkata Knight Riders,9.0,2.0,12.0,10.0,16.66,0.0,0.0,4.0,1.0,0.50,0.0,0.0,1*,2022,Kolkata Knight Riders,9.0,275.0,93.0,127.0,19.64,15.0,60.36,6.0,7.85,35.0,9.0,1.0,14.0,0.0,0.0,0.0,,Kolkata Knight Riders,1.5,1.5
Tom Banton,Kolkata Knight Riders,2.0,18.0,20.0,,90.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,10,2020,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,1 crore,1.0
Tom Curran,Delhi Capitals,3.0,21.0,17.0,,123.52,2.0,0.0,1.0,1.0,21.0,0.0,0.0,21,2021,Delhi Capitals,3.0,104.0,19.0,,26.0,17.0,,,9.17,11.0,,,4.0,0.0,0.0,0.0,0.0,Delhi Capitals,"5,25,00,000",5.25
Trent Boult,Rajasthan Royals,16.0,40.0,29.0,6.0,137.93,2.0,1.0,2.0,6.0,20.00,0.0,0.0,17*,2022,Rajasthan Royals,16.0,492.0,176.0,211.0,30.75,23.25,67.47,4.96,7.93,62.0,15.0,0.0,16.0,3.0,0.0,0.0,,Rajasthan Royals,8.0,8.0
Tristan Stubbs,Mumbai Indians,2.0,25.0,31.0,14.0,80.64,2.0,0.0,2.0,0.0,12.50,0.0,0.0,20,2023,Mumbai Indians,2.0,14.0,3.0,9.0,14.0,12.0,42.85,12.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,Mumbai Indians,0.2 crore,0.2
Tristan Stubbs,Delhi Capitals,14.0,378.0,198.0,42.0,190.9,24.0,26.0,7.0,6.0,54.00,3.0,0.0,71*,2024,Delhi Capitals,14.0,15.0,6.0,7.0,5.0,4.0,53.33,6.0,7.5,2.0,1.0,0.0,3.0,0.0,0.0,0.0,,Sunrisers Eastern Cape,0.5 crore,0.5
Tristan Stubbs,Delhi Capitals,14.0,300.0,199.0,41.0,150.75,25.0,11.0,6.0,7.0,50.00,0.0,0.0,41*,2025,,,,,,,,,,,,,,,,,,,Delhi Capitals,10 crore,10.0
Tushar Deshpande,Delhi Capitals,5.0,21.0,12.0,,175.0,2.0,1.0,1.0,1.0,21.0,0.0,0.0,20*,2020,Delhi Capitals,5.0,192.0,29.0,,64.0,34.0,,,11.29,17.0,,,3.0,0.0,0.0,0.0,0.0,Delhi Capitals,0.2 crore,0.2
Tushar Deshpande,,,,,,,,,,,,,,,2022,Chennai Super Kings,2.0,63.0,18.0,25.0,63.0,42.0,79.36,3.5,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Tushar Deshpande,,,,,,,,,,,,,,,2022,Chennai Super Kings,2.0,63.0,18.0,25.0,63.0,42.0,79.36,3.5,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,Chennai Super Kings,0.2,0.2
Tushar Deshpande,,,,,,,,,,,,,,,2023,Chennai Super Kings,16.0,564.0,137.0,230.0,26.85,16.23,69.5,4.05,9.92,56.5,23.0,4.0,21.0,0.0,0.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Tushar Deshpande,,,,,,,,,,,,,,,2024,Chennai Super Kings,13.0,424.0,118.0,192.0,24.94,16.94,64.15,4.96,8.83,48.0,20.0,2.0,17.0,0.0,1.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Tushar Deshpande,Rajasthan Royals,10.0,7.0,8.0,3.0,87.5,0.0,0.0,1.0,3.0,7.00,0.0,0.0,3,2025,Rajasthan Royals,10.0,340.0,59.0,153.0,37.77,21.33,64.11,4.0,10.62,32.0,20.0,0.0,9.0,0.0,0.0,0.0,,Rajasthan Royals,6.5 crore,6.5
Tymal Mills,,,,,,,,,,,,,,,2022,Mumbai Indians,5.0,190.0,30.0,77.0,31.66,17.0,71.57,3.4,11.17,17.0,5.0,0.0,6.0,0.0,0.0,0.0,,Mumbai Indians,1.5,1.5
Umesh Yadav,Kolkata Knight Riders,12.0,55.0,40.0,19.0,137.5,4.0,4.0,4.0,3.0,13.75,0.0,0.0,21,2022,Kolkata Knight Riders,12.0,339.0,143.0,154.0,21.18,18.0,65.48,5.87,7.06,48.0,4.0,5.0,16.0,2.0,1.0,0.0,,Kolkata Knight Riders,2.0,2.0
Umran Malik,Sunrisers Hyderabad,14.0,4.0,8.0,5.0,50.0,0.0,0.0,1.0,3.0,4.00,0.0,0.0,3*,2022,Sunrisers Hyderabad,14.0,444.0,141.0,171.0,20.18,13.4,71.62,4.15,9.03,49.1,14.0,4.0,22.0,1.0,1.0,1.0,,Sunrisers Hyderabad,4 crore,4.0
Umran Malik,Sunrisers Hyderabad,8.0,19.0,8.0,3.0,237.5,1.0,2.0,1.0,1.0,19.00,0.0,0.0,19*,2023,Sunrisers Hyderabad,8.0,217.0,43.0,81.0,43.4,24.0,76.49,3.24,10.85,20.0,4.0,0.0,5.0,0.0,0.0,0.0,,Sunrisers Hyderabad,4 crore,4.0
Vaibhav Arora,Punjab Kings,5.0,5.0,13.0,8.0,38.46,0.0,0.0,2.0,2.0,2.50,0.0,0.0,2*,2022,Punjab Kings,5.0,164.0,39.0,71.0,54.66,35.66,70.73,4.11,9.19,17.5,3.0,0.0,3.0,0.0,0.0,0.0,,Punjab Kings,2 crore,2.0
Vaibhav Arora,Punjab Kings,5.0,5.0,13.0,8.0,38.46,0.0,0.0,2.0,2.0,2.50,0.0,0.0,2*,2022,Punjab Kings,5.0,164.0,39.0,71.0,54.66,35.66,70.73,4.11,9.19,17.5,3.0,0.0,3.0,0.0,0.0,0.0,,Punjab Kings,2.0,2.0
Vaibhav Arora,Kolkata Knight Riders,5.0,3.0,2.0,0.0,150.0,0.0,0.0,0.0,2.0,-,0.0,0.0,2*,2023,Kolkata Knight Riders,5.0,146.0,33.0,74.0,29.2,19.2,53.42,5.05,9.12,16.0,7.0,4.0,5.0,0.0,0.0,0.0,,Kolkata Knight Riders,0.6 crore,0.6
Vaibhav Arora,Kolkata Knight Riders,10.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,2.0,-,0.0,0.0,1*,2024,Kolkata Knight Riders,10.0,276.0,79.0,121.0,25.09,16.36,68.11,4.39,9.2,30.0,15.0,6.0,11.0,0.0,0.0,0.0,,Kolkata Knight Riders,2.6 crore,2.6
Vaibhav Arora,,,,,,,,,,,,,,,2025,Kolkata Knight Riders,12.0,430.0,94.0,178.0,25.29,15.0,69.76,3.92,10.11,42.3,17.0,0.0,17.0,1.0,0.0,0.0,,Kolkata Knight Riders,1.8 crore,1.8
Vaibhav Suryavanshi,Rajasthan Royals,7.0,252.0,122.0,46.0,206.55,18.0,24.0,7.0,0.0,36.00,1.0,1.0,101,2025,,,,,,,,,,,,,,,,,,,Rajasthan Royals,1.1 crore,1.1
Varun Aaron,,,,,,,,,,,,,,,2022,Gujarat Titans,2.0,52.0,7.0,26.0,26.0,15.0,65.38,3.75,10.4,5.0,3.0,0.0,2.0,0.0,0.0,0.0,,Gujarat Titans,0.5,0.5
Venkatesh Iyer,Kolkata Knight Riders,10.0,370.0,288.0,,128.47,37.0,14.0,9.0,1.0,41.11,4.0,0.0,67,2021,Kolkata Knight Riders,10.0,69.0,14.0,,23.0,17.0,,,8.11,8.0,,,3.0,0.0,0.0,0.0,0.0,Kolkata Knight Riders,"20,00,000",0.2
Venkatesh Iyer,Kolkata Knight Riders,12.0,182.0,169.0,85.0,107.69,17.0,7.0,11.0,1.0,16.55,1.0,0.0,50*,2022,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,8 crore,8.0
Venkatesh Iyer,Kolkata Knight Riders,14.0,404.0,277.0,90.0,145.84,32.0,21.0,14.0,0.0,28.86,2.0,1.0,104,2023,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,8 crore,8.0
